usa-ca
USA Counties
W;KH6;KL
68836;NE,Buffalo;-99.375124;40.708697
68837;NE,Valley;-99.050467;41.647700
68838;NE,Howard;-98.670274;41.217633
68840;NE,Buffalo;-98.864147;40.754582
68841;NE,Hamilton;-98.163726;40.769633
68842;NE,Greeley;-98.491178;41.517347
68843;NE,Hamilton;-97.893556;40.894366
68844;NE,Sherman;-99.047563;41.067301
68846;NE,Hamilton;-97.895165;41.068227
68847;NE,Buffalo;-99.054993;40.709895
68848;NE,Buffalo;-99.0693;40.68605
68850;NE,Dawson;-99.742407;40.786048
68852;NE,Sherman;-99.123365;41.158146
68853;NE,Sherman;-98.967336;41.286479
68854;NE,Hamilton;-98.002975;41.019927
68855;NE,Custer;-99.335142;41.168004
68856;NE,Custer;-99.817911;41.488642
68858;NE,Buffalo;-99.378187;40.966548
68859;NE,Valley;-98.799335;41.484430
68860;NE,Custer;-99.771178;41.146805
68861;NE,Buffalo;-99.256262;40.699986
68862;NE,Valley;-98.933072;41.597942
68863;NE,Dawson;-99.526875;40.752213
68864;NE,Merrick;-98.224756;41.244441
68865;NE,Hamilton;-98.207191;40.895553
68866;NE,Buffalo;-99.111328;40.982236
68868;NE,Adams;-98.5595;40.6592
68869;NE,Buffalo;-98.882670;41.014592
68870;NE,Buffalo;-99.153879;40.817442
68871;NE,Sherman;-98.826194;41.121028
68872;NE,Howard;-98.315875;41.097169
68873;NE,Howard;-98.474495;41.230069
68874;NE,Custer;-99.410559;41.639578
68875;NE,Greeley;-98.684610;41.523574
68876;NE,Buffalo;-98.747018;40.786865
68878;NE,Dawson;-99.485827;40.970793
68879;NE,Loup;-99.490583;41.826783
68880;NE,Custer;-99.7280;41.39390
68881;NE,Custer;-99.355166;41.442710
68882;NE,Greeley;-98.423105;41.413885
68883;NE,Hall;-98.597802;40.807789
68901;NE,Adams;-98.381319;40.589299
68902;NE,Adams;-98.3972;40.58959
68920;NE,Harlan;-99.353988;40.142462
68922;NE,Furnas;-99.895622;40.318156
68923;NE,Phelps;-99.471447;40.370382
68924;NE,Kearney;-99.113484;40.493457
68925;NE,Adams;-98.439469;40.431821
68926;NE,Furnas;-99.822508;40.106595
68927;NE,Phelps;-99.614985;40.534445
68928;NE,Webster;-98.593312;40.320042
68929;NE,Franklin;-99.044575;40.121789
68930;NE,Webster;-98.434464;40.284783
68932;NE,Franklin;-98.738845;40.303479
68933;NE,Clay;-98.048125;40.523823
68934;NE,Clay;-98.150791;40.343570
68935;NE,Clay;-97.963636;40.365387
68936;NE,Furnas;-99.764806;40.310905
68937;NE,Gosper;-99.863344;40.627711
68938;NE,Clay;-98.109577;40.425264
68939;NE,Franklin;-98.943896;40.103792
68940;NE,Phelps;-99.246029;40.532115
68941;NE,Clay;-98.288924;40.459158
68942;NE,Webster;-98.303060;40.084405
68943;NE,Nuckolls;-97.910102;40.023871
68944;NE,Clay;-98.094429;40.635514
68945;NE,Kearney;-98.784349;40.568436
68946;NE,Furnas;-99.976197;40.099617
68947;NE,Franklin;-99.056943;40.306853
68948;NE,Furnas;-100.035953;40.344350
68949;NE,Phelps;-99.373113;40.434479
68950;NE,Adams;-98.654057;40.465821
68951;NE,Harlan;-99.2848;40.2103
68952;NE,Webster;-98.669529;40.142355
68954;NE,Clay;-98.232172;40.604180
68955;NE,Adams;-98.539817;40.595599
68956;NE,Adams;-98.676812;40.642616
68957;NE,Nuckolls;-98.246593;40.275161
68958;NE,Phelps;-99.500470;40.507276
68959;NE,Kearney;-98.924121;40.491484
68960;NE,Franklin;-99.146221;40.085446
68961;NE,Nuckolls;-98.038590;40.194840
68963;NE,Kearney;-98.7926;40.47887
68964;NE,Nuckolls;-97.894279;40.230878
68966;NE,Harlan;-99.467083;40.145771
68967;NE,Furnas;-99.621874;40.247784
68969;NE,Harlan;-99.2489;40.3096
68970;NE,Webster;-98.528089;40.090341
68971;NE,Harlan;-99.238752;40.113307
68972;NE,Franklin;-98.788538;40.083133
68973;NE,Adams;-98.558922;40.459642
68974;NE,Nuckolls;-97.876963;40.126094
68975;NE,Clay;-97.949559;40.605538
68976;NE,Gosper;-99.740039;40.576873
68977;NE,Harlan;-99.630585;40.092127
68978;NE,Nuckolls;-98.078282;40.036860
68979;NE,Clay;-97.854331;40.603945
68980;NE,Clay;-98.264961;40.674132
68981;NE,Franklin;-98.889587;40.287173
68982;NE,Kearney;-99.186380;40.338567
69001;NE,Red Willow;-100.630526;40.225039
69020;NE,Red Willow;-100.301509;40.241652
69021;NE,Dundy;-101.540552;40.097723
69022;NE,Furnas;-100.178576;40.317358
69023;NE,Chase;-101.883491;40.489063
69024;NE,Hitchcock;-100.853760;40.242582
69025;NE,Frontier;-100.507297;40.618751
69026;NE,Red Willow;-100.443380;40.049447
69027;NE,Chase;-101.536013;40.429297
69028;NE,Frontier;-100.053915;40.656225
69029;NE,Dawson;-100.218811;40.756879
69030;NE,Dundy;-101.960411;40.032262
69031;NE,Hayes;-101.231726;40.383691
69032;NE,Hayes;-100.956548;40.560493
69033;NE,Chase;-101.675769;40.530405
69034;NE,Red Willow;-100.423757;40.236212
69035;NE,Chase;-101.9033;40.5387
69036;NE,Red Willow;-100.280267;40.056031
69037;NE,Dundy;-101.407585;40.142872
69038;NE,Frontier;-100.657785;40.638541
69039;NE,Frontier;-100.352622;40.646065
69040;NE,Hitchcock;-101.112249;40.358455
69041;NE,Dundy;-101.720102;40.133487
69042;NE,Frontier;-100.377543;40.519197
69043;NE,Hitchcock;-101.233754;40.150605
69044;NE,Hitchcock;-101.013112;40.160252
69045;NE,Chase;-101.355611;40.484407
69046;NE,Furnas;-100.110774;40.106363
69101;NE,Lincoln;-100.775026;41.129363
69103;NE,Lincoln;-100.74691;41.04644
69120;NE,Custer;-100.222659;41.398865
69121;NE,Arthur;-101.688169;41.569138
69122;NE,Deuel;-102.089268;41.058171
69123;NE,Lincoln;-100.343984;41.036035
69125;NE,Morrill;-102.858510;41.583579
69127;NE,Keith;-101.890922;41.091667
69128;NE,Kimball;-103.902405;41.173278
69129;NE,Deuel;-102.409057;41.104806
69130;NE,Dawson;-99.976972;40.868727
69131;NE,Cheyenne;-103.007119;41.406407
69132;NE,Lincoln;-100.963182;40.808779
69133;NE,Kimball;-103.471262;41.207381
69134;NE,Perkins;-101.380313;40.847471
69135;NE,Cherry;-100.220107;42.211636
69138;NE,Dawson;-100.157199;40.952436
69140;NE,Perkins;-101.758244;40.850141
69141;NE,Cheyenne;-102.973779;41.318554
69142;NE,Thomas;-100.272859;41.931243
69143;NE,Lincoln;-101.031173;41.186837
69144;NE,Keith;-101.601416;41.250772
69145;NE,Kimball;-103.660809;41.240580
69146;NE,Keith;-101.778516;41.296221
69147;NE,Garden;-102.055120;41.376624
69148;NE,Garden;-102.559736;41.521238
69149;NE,Cheyenne;-102.638747;41.168155
69150;NE,Perkins;-101.537803;40.845229
69151;NE,Lincoln;-100.540098;41.020868
69152;NE,Hooker;-101.092991;42.088889
69153;NE,Keith;-101.698195;41.115512
69154;NE,Garden;-102.350259;41.402127
69155;NE,Keith;-101.378775;41.154635
69156;NE,Cheyenne;-103.283257;41.233268
69157;NE,Blaine;-100.315108;42.108800
69161;NE,Thomas;-100.743597;42.077390
69162;NE,Cheyenne;-103.019491;41.162214
69163;NE,Logan;-100.530067;41.437215
69165;NE,Lincoln;-101.178994;41.194109
69166;NE,Thomas;-100.527395;41.918663
69167;NE,Mcpherson;-100.982543;41.560479
69168;NE,Perkins;-101.982213;40.734776
69169;NE,Lincoln;-101.179827;40.820868
69170;NE,Lincoln;-100.734426;40.770008
69171;NE,Dawson;-100.07025;40.89246
69201;NE,Cherry;-100.647168;42.716711
69210;NE,Brown;-99.882066;42.530382
69211;NE,Cherry;-101.366637;42.838967
69212;NE,Cherry;-100.787898;42.914711
69214;NE,Brown;-100.038996;42.614160
69216;NE,Cherry;-100.928273;42.939915
69217;NE,Brown;-99.708267;42.519402
69218;NE,Cherry;-101.656742;42.848109
69219;NE,Cherry;-101.099844;42.686576
69221;NE,Cherry;-100.267569;42.630020
69301;NE,Box Butte;-102.849372;42.139280
69331;NE,Morrill;-102.966523;41.823881
69333;NE,Grant;-101.985481;41.861313
69334;NE,Morrill;-103.312779;41.777948
69335;NE,Sheridan;-102.182474;41.996022
69336;NE,Morrill;-103.105177;41.660814
69337;NE,Dawes;-102.898856;43.074112
69339;NE,Dawes;-103.398411;42.672974
69340;NE,Sheridan;-102.197928;42.232420
69341;NE,Scotts Bluff;-103.659981;41.803503
69343;NE,Sheridan;-102.000833;42.567701
69345;NE,Banner;-103.724218;41.549736
69346;NE,Sioux;-103.831013;42.624764
69347;NE,Sheridan;-102.654432;42.580176
69348;NE,Box Butte;-103.177412;42.369213
69349;NE,Scotts Bluff;-104.049778;41.992583
69350;NE,Grant;-101.737055;41.926792
69351;NE,Sheridan;-102.428339;42.217730
69352;NE,Scotts Bluff;-103.994653;41.849619
69353;NE,Scotts Bluff;-103.41635;41.74694
69354;NE,Dawes;-103.212279;42.485817
69355;NE,Scotts Bluff;-103.517287;41.781984
69356;NE,Scotts Bluff;-103.470093;41.863357
69357;NE,Scotts Bluff;-103.788156;41.940693
69358;NE,Scotts Bluff;-103.959359;41.986025
69360;NE,Sheridan;-102.485738;42.737843
69361;NE,Scotts Bluff;-103.652415;41.885553
69363;NE,Scotts Bluff;-103.70726;41.85101
69365;NE,Sheridan;-102.510688;42.963117
69366;NE,Grant;-101.561452;41.923050
69367;NE,Dawes;-103.256208;42.755969
70001;LA,Jefferson;-90.169024;29.984096
70002;LA,Jefferson;-90.162454;30.011517
70003;LA,Jefferson;-90.213800;29.997168
70004;LA,Jefferson;-90.0901;29.67789
70005;LA,Jefferson;-90.133981;29.999453
70006;LA,Jefferson;-90.191285;30.013985
70009;LA,Jefferson;-90.0901;29.67789
70010;LA,Jefferson;-90.0901;29.67789
70011;LA,Jefferson;-90.0901;29.67789
70030;LA,Saint Charles;-90.447694;29.810193
70031;LA,Saint Charles;-90.299693;29.942703
70032;LA,Saint Bernard;-89.999020;29.958802
70033;LA,Jefferson;-90.0901;29.67789
70036;LA,Jefferson;-90.124195;29.715795
70037;LA,Plaquemines;-90.006164;29.822707
70038;LA,Plaquemines;-89.380076;29.307982
70039;LA,Saint Charles;-90.386554;29.900075
70040;LA,Plaquemines;-89.940435;29.749706
70041;LA,Plaquemines;-89.513815;29.351783
70042;LA,Plaquemines;-89.4774;29.38006
70043;LA,Saint Bernard;-89.961187;29.946404
70044;LA,Saint Bernard;-89.9514;29.96765
70046;LA,Plaquemines;-89.8725;29.61829
70047;LA,Saint Charles;-90.375630;29.969128
70049;LA,St John The Baptist;-90.553802;30.033974
70050;LA,Plaquemines;-89.596969;29.384033
70051;LA,St John The Baptist;-90.617386;30.058276
70052;LA,Saint James;-90.689154;30.053907
70053;LA,Jefferson;-90.053359;29.915355
70054;LA,Jefferson;-90.0901;29.67789
70055;LA,Jefferson;-90.0901;29.67789
70056;LA,Jefferson;-90.030724;29.894261
70057;LA,Saint Charles;-90.410129;29.967081
70058;LA,Jefferson;-90.069031;29.878578
70059;LA,Jefferson;-90.0901;29.67789
70060;LA,Jefferson;-90.0901;29.67789
70062;LA,Jefferson;-90.246903;29.991051
70063;LA,Jefferson;-90.0901;29.67789
70064;LA,Jefferson;-90.0901;29.67789
70065;LA,Jefferson;-90.251336;30.022853
70066;LA,Saint Charles;-90.487081;29.999471
70067;LA,Jefferson;-90.101205;29.652752
70068;LA,St John The Baptist;-90.485168;30.073941
70069;LA,St John The Baptist;-90.4831;30.09115
70070;LA,Saint Charles;-90.351426;29.907162
70071;LA,Saint James;-90.699569;30.044010
70072;LA,Jefferson;-90.109331;29.869283
70073;LA,Jefferson;-90.0901;29.67789
70075;LA,Saint Bernard;-89.920893;29.935089
70076;LA,St John The Baptist;-90.640733;30.055429
70078;LA,Saint Charles;-90.3859;29.98167
70079;LA,Saint Charles;-90.413894;30.007089
70080;LA,Saint Charles;-90.430630;29.878373
70081;LA,Plaquemines;-89.3640;29.28508
70082;LA,Plaquemines;-89.781399;29.572751
70083;LA,Plaquemines;-89.788301;29.529091
70084;LA,St John The Baptist;-90.559877;30.059516
70085;LA,Saint Bernard;-89.822252;29.860890
70086;LA,Saint James;-90.857149;30.013027
70087;LA,Saint Charles;-90.309658;29.962601
70090;LA,Saint James;-90.711786;29.979997
70091;LA,Plaquemines;-89.358986;29.277457
70092;LA,Saint Bernard;-89.897261;29.902193
70094;LA,Jefferson;-90.177374;29.915340
70096;LA,Jefferson;-90.0901;29.67789
70112;LA,Orleans;-90.077572;29.956804
70113;LA,Orleans;-90.084080;29.943505
70114;LA,Orleans;-90.036677;29.938155
70115;LA,Orleans;-90.101972;29.927305
70116;LA,Orleans;-90.064034;29.968054
70117;LA,Orleans;-90.030367;29.970404
70118;LA,Orleans;-90.123473;29.952305
70119;LA,Orleans;-90.087472;29.974504
70121;LA,Jefferson;-90.160373;29.961875
70122;LA,Orleans;-90.062644;30.006353
70123;LA,Jefferson;-90.205361;29.952605
70124;LA,Orleans;-90.109470;30.006003
70125;LA,Orleans;-90.104110;29.951705
70126;LA,Orleans;-90.019720;30.016002
70127;LA,Orleans;-89.977363;30.033475
70128;LA,Orleans;-89.956389;30.050310
70129;LA,Orleans;-89.885117;30.063059
70130;LA,Orleans;-90.071954;29.938005
70131;LA,Orleans;-89.989826;29.917005
70139;LA,Orleans;-89.8825;30.03299
70140;LA,Orleans;-90.0783;29.95612
70141;LA,Jefferson;-90.0901;29.67789
70142;LA,Orleans;-89.8825;30.03299
70143;LA,Orleans;-89.8825;30.03299
70145;LA,Orleans;-89.8825;30.03299
70146;LA,Plaquemines;-89.8825;30.03299
70148;LA,Orleans;-90.0680;30.03090
70149;LA,Orleans;-89.8825;30.03299
70150;LA,Orleans;-89.8825;30.03299
70151;LA,Orleans;-89.8825;30.03299
70152;LA,Orleans;-89.8825;30.03299
70153;LA,Orleans;-89.8825;30.03299
70154;LA,Orleans;-89.8825;30.03299
70156;LA,Orleans;-89.8825;30.03299
70157;LA,Orleans;-89.8825;30.03299
70158;LA,Orleans;-90.0709;29.92290
70159;LA,Orleans;-89.8825;30.03299
70160;LA,Orleans;-89.8825;30.03299
70161;LA,Orleans;-89.8825;30.03299
70162;LA,Orleans;-89.8825;30.03299
70163;LA,Orleans;-90.075320;29.950060
70164;LA,Orleans;-89.8825;30.03299
70165;LA,Orleans;-89.8825;30.03299
70166;LA,Orleans;-89.8825;30.03299
70167;LA,Orleans;-89.8825;30.03299
70170;LA,Orleans;-89.8825;30.03299
70172;LA,Orleans;-89.8825;30.03299
70174;LA,Orleans;-89.8825;30.03299
70175;LA,Orleans;-89.8825;30.03299
70176;LA,Orleans;-89.8825;30.03299
70177;LA,Orleans;-89.8825;30.03299
70178;LA,Orleans;-89.8825;30.03299
70179;LA,Orleans;-89.8825;30.03299
70181;LA,Jefferson;-90.0901;29.67789
70182;LA,Orleans;-89.8159;30.06764
70183;LA,Jefferson;-90.0901;29.67789
70184;LA,Orleans;-89.8825;30.03299
70185;LA,Orleans;-89.8825;30.03299
70186;LA,Orleans;-89.8825;30.03299
70187;LA,Orleans;-89.8825;30.03299
70189;LA,Orleans;-89.8825;30.03299
70190;LA,Orleans;-89.8825;30.03299
70301;LA,Lafourche;-90.818096;29.797776
70302;LA,Lafourche;-90.5028;29.45868
70310;LA,Lafourche;-90.8169;29.80328
70339;LA,Assumption;-91.198131;29.931838
70340;LA,Saint Mary;-91.2208;29.68842
70341;LA,Assumption;-91.075761;30.030819
70342;LA,Saint Mary;-91.229383;29.692515
70343;LA,Terrebonne;-90.598816;29.553952
70344;LA,Terrebonne;-90.619393;29.385126
70345;LA,Lafourche;-90.340437;29.523897
70346;LA,Ascension;-91.001047;30.103905
70352;LA,Terrebonne;-90.9444;29.69638
70353;LA,Terrebonne;-90.696891;29.384672
70354;LA,Lafourche;-90.304790;29.435146
70355;LA,Lafourche;-90.462024;29.670214
70356;LA,Terrebonne;-90.974550;29.658394
70357;LA,Lafourche;-90.243789;29.275485
70358;LA,Jefferson;-90.012115;29.227769
70359;LA,Terrebonne;-90.772389;29.696636
70360;LA,Terrebonne;-90.747500;29.593377
70361;LA,Terrebonne;-90.8655;29.38211
70363;LA,Terrebonne;-90.690306;29.560581
70364;LA,Terrebonne;-90.720766;29.626988
70371;LA,Lafourche;-90.5961;29.86520
70372;LA,Assumption;-90.963600;29.829135
70373;LA,Lafourche;-90.445466;29.535139
70374;LA,Lafourche;-90.492183;29.620122
70375;LA,Lafourche;-90.552238;29.697038
70376;LA,Ascension;-90.8694;30.20470
70377;LA,Terrebonne;-90.525565;29.428462
70380;LA,Saint Mary;-91.182529;29.694806
70381;LA,Saint Mary;-91.2593;29.69462
70390;LA,Assumption;-91.021873;29.915990
70391;LA,Assumption;-91.054560;29.990967
70392;LA,Saint Mary;-91.313476;29.698280
70393;LA,Assumption;-91.025868;29.995157
70394;LA,Lafourche;-90.609705;29.715302
70395;LA,Terrebonne;-90.834253;29.718856
70397;LA,Terrebonne;-90.826046;29.352141
70401;LA,Tangipahoa;-90.472548;30.517866
70402;LA,Tangipahoa;-90.4804;30.51398
70403;LA,Tangipahoa;-90.476209;30.484785
70404;LA,Tangipahoa;-90.4225;30.50506
70420;LA,Saint Tammany;-90.001034;30.482725
70421;LA,Tangipahoa;-90.4053;30.61237
70422;LA,Tangipahoa;-90.521083;30.723034
70426;LA,Washington; -89.862518;30.932125
70427;LA,Washington; -89.877741;30.762908
70429;LA,Washington; -90.0371;30.83503
70431;LA,Saint Tammany;-89.930892;30.613004
70433;LA,Saint Tammany;-90.104919;30.470793
70434;LA,Saint Tammany;-90.1256;30.49275
70436;LA,Tangipahoa;-90.510269;30.793858
70437;LA,Saint Tammany;-90.189802;30.616777
70438;LA,Washington; -90.120661;30.844465
70441;LA,Saint Helena;-90.746883;30.867259
70442;LA,Tangipahoa;-90.323324;30.686968
70443;LA,Saint Helena;-90.517445;30.628735
70444;LA,Tangipahoa;-90.502068;30.923938
70445;LA,Saint Tammany;-89.931189;30.327126
70446;LA,Tangipahoa;-90.356898;30.623502
70447;LA,Saint Tammany;-90.185199;30.424049
70448;LA,Saint Tammany;-90.059996;30.367119
70449;LA,Livingston;-90.727017;30.272335
70450;LA,Washington; -90.262520;30.944302
70451;LA,Tangipahoa;-90.483758;30.546528
70452;LA,Saint Tammany;-89.769171;30.401481
70453;LA,Saint Helena;-90.776045;30.702471
70454;LA,Tangipahoa;-90.417282;30.427599
70455;LA,Tangipahoa;-90.306386;30.520782
70456;LA,Tangipahoa;-90.510641;30.769493
70457;LA,Saint Tammany;-89.8812;30.42551
70458;LA,Saint Tammany;-89.775874;30.269565
70459;LA,Saint Tammany;-89.8812;30.42551
70460;LA,Saint Tammany;-89.811768;30.298048
70461;LA,Saint Tammany;-89.730498;30.266707
70462;LA,Livingston;-90.572974;30.386031
70463;LA,Saint Tammany;-89.903987;30.658471
70464;LA,Saint Tammany;-89.885825;30.534785
70465;LA,Tangipahoa;-90.512546;30.875453
70466;LA,Tangipahoa;-90.501963;30.560995
70467;LA,Washington; -89.8207;30.90169
70469;LA,Saint Tammany;-89.8812;30.42551
70470;LA,Saint Tammany;-89.8812;30.42551
70501;LA,Lafayette;-92.009591;30.233400
70502;LA,Lafayette;-92.0269;30.31979
70503;LA,Lafayette;-92.047069;30.185867
70504;LA,Lafayette;-92.0186;30.21385
70505;LA,Lafayette;-92.0187;30.20225
70506;LA,Lafayette;-92.059125;30.211901
70507;LA,Lafayette;-92.027595;30.278600
70508;LA,Lafayette;-92.019743;30.163368
70509;LA,Lafayette;-92.0000;30.15650
70510;LA,Vermilion;-92.148728;29.943573
70511;LA,Vermilion;-92.1766;30.03243
70512;LA,Saint Landry;-91.917029;30.411741
70513;LA,Iberia;-91.905784;29.907136
70514;LA,Saint Mary;-91.546792;29.841827
70515;LA,Evangeline;-92.585686;30.474610
70516;LA,Acadia;-92.303638;30.365586
70517;LA,Saint Martin;-91.861696;30.301254
70518;LA,Lafayette;-91.952510;30.134801
70519;LA,Saint Martin;-91.9113;30.07969
70520;LA,Lafayette;-92.043305;30.327199
70521;LA,Saint Martin;-91.847867;30.336379
70522;LA,Saint Mary;-91.4396;29.75226
70523;LA,Saint Mary;-91.530104;29.883266
70524;LA,Evangeline;-92.321156;30.566122
70525;LA,Acadia;-92.217722;30.414588
70526;LA,Acadia;-92.379213;30.213767
70527;LA,Acadia;-92.3017;30.22840
70528;LA,Vermilion;-91.986820;29.945707
70529;LA,Lafayette;-92.162116;30.198258
70531;LA,Acadia;-92.511993;30.237007
70532;LA,Jefferson Davis;-92.696918;30.477275
70533;LA,Vermilion;-92.038119;29.941157
70534;LA,Acadia;-92.465767;30.182784
70535;LA,Saint Landry;-92.415783;30.492895
70537;LA,Acadia;-92.567709;30.261809
70538;LA,Saint Mary;-91.525612;29.759314
70540;LA,Saint Mary;-91.465693;29.761665
70541;LA,Saint Landry;-92.047532;30.419571
70542;LA,Vermilion;-92.544173;30.005408
70543;LA,Acadia;-92.495490;30.328683
70544;LA,Iberia;-91.669807;29.910582
70546;LA,Jefferson Davis;-92.663751;30.242533
70548;LA,Vermilion;-92.320701;29.984184
70549;LA,Jefferson Davis;-92.725969;30.082515
70550;LA,Saint Landry;-92.183507;30.517709
70551;LA,Saint Landry;-91.9737;30.47519
70552;LA,Iberia;-91.712949;30.076638
70554;LA,Evangeline;-92.426529;30.630000
70555;LA,Vermilion;-92.131527;30.101305
70556;LA,Acadia;-92.576142;30.188258
70558;LA,Lafayette;-92.063387;30.101464
70559;LA,Acadia;-92.511668;30.142775
70560;LA,Iberia;-91.840730;29.975453
70562;LA,Iberia;-91.6331;29.73993
70569;LA,Iberia;-91.8125;29.90964
70570;LA,Saint Landry;-92.095217;30.530965
70571;LA,Saint Landry;-92.0860;30.57445
70575;LA,Vermilion;-92.1589;29.86654
70576;LA,Evangeline;-92.419686;30.781744
70577;LA,Saint Landry;-91.930069;30.549089
70578;LA,Acadia;-92.264316;30.234581
70580;LA,Evangeline;-92.425620;30.675449
70581;LA,Jefferson Davis;-92.739510;30.247110
70582;LA,Saint Martin;-91.800303;30.148473
70583;LA,Lafayette;-92.100992;30.244311
70584;LA,Saint Landry;-92.077869;30.394648
70585;LA,Evangeline;-92.405327;30.871853
70586;LA,Evangeline;-92.306283;30.710639
70589;LA,Saint Landry;-92.054798;30.653805
70591;LA,Jefferson Davis;-92.831992;30.246368
70592;LA,Lafayette;-91.999938;30.103107
70593;LA,Lafayette;-92.0951;30.20812
70596;LA,Lafayette;-92.0951;30.20812
70598;LA,Lafayette;-92.0951;30.20812
70601;LA,Calcasieu;-93.204965;30.226399
70602;LA,Calcasieu;-93.3265;30.26423
70605;LA,Calcasieu;-93.249055;30.165907
70606;LA,Calcasieu;-93.3265;30.26423
70607;LA,Calcasieu;-93.196328;30.129908
70609;LA,Calcasieu;-93.3265;30.26423
70611;LA,Calcasieu;-93.210906;30.327970
70612;LA,Calcasieu;-93.3265;30.26423
70615;LA,Calcasieu;-93.149776;30.239906
70616;LA,Calcasieu;-93.3265;30.26423
70630;LA,Calcasieu;-93.032248;30.077002
70631;LA,Cameron;-93.409073;29.778234
70632;LA,Cameron;-93.036300;29.836547
70633;DE,Calcasieu;-93.412215;30.444310
70634;DE,Beauregard;-93.270713;30.835881
70637;LA,Beauregard;-92.980656;30.685067
70638;LA,Allen;-92.794429;30.867410
70639;LA,Vernon;-93.499987;30.994164
70640;LA,Jefferson Davis;-92.918378;30.366126
70642;LA,Vernon;-93.2009;31.11197
70643;LA,Cameron;-92.887320;29.771240
70644;LA,Allen;-92.944084;30.799893
70645;LA,Cameron;-93.375750;29.995358
70646;LA,Calcasieu;-92.919921;30.107308
70647;LA,Calcasieu;-93.003864;30.243213
70648;LA,Allen;-92.859923;30.494379
70650;LA,Jefferson Davis;-92.915278;30.235892
70651;LA,Allen;-92.961998;30.518729
70652;LA,Beauregard;-93.256105;30.599065
70653;LA,Beauregard;-93.558272;30.685274
70654;LA,Allen;-92.890814;30.710561
70655;LA,Allen;-92.745823;30.620456
70656;LA,Vernon;-92.948021;30.937089
70657;LA,Beauregard;-93.139577;30.472103
70658;LA,Allen;-93.027351;30.518748
70659;LA,Vernon;-93.281947;30.921274
70660;LA,Beauregard;-93.421359;30.586251
70661;LA,Calcasieu;-93.664724;30.338939
70662;LA,Beauregard;-93.005827;30.811926
70663;LA,Calcasieu;-93.363604;30.245205
70664;LA,Calcasieu;-93.3265;30.26423
70668;LA,Calcasieu;-93.598153;30.183689
70669;LA,Calcasieu;-93.270479;30.251665
70704;LA,East Baton Rouge;-91.0803;30.51589
70707;LA,Ascension;-90.8694;30.20470
70710;LA,West Baton Rouge;-91.261219;30.350306
70711;LA,Livingston;-90.585467;30.508318
